p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc
Hardswish,0.0011117684153325712,3,0,0,0,0,2,on,1.1908410956664754e-05,173,79.43782043457031,-0.6325987577438354,-0.31129366159439087,773,2047.5805006027224,2342.894588470459,1692100748.6720648,1692101043.9857943,0.31129366159439087,59038.11328125,0.6325987577438354,46.52739715576172,79.43782043457031,79.8847427368164,79.48114776611328
Hardswish,0.10066655113377294,2,1,0,0,3,3,on,5.9155809678025214e-05,178,89.98837280273438,-0.8160337209701538,-0.3713149130344391,775,2050.3239402770996,2442.723758459091,1692100751.4155006,1692101143.814952,0.3713149130344391,78455.2578125,0.8160337209701538,50.94651794433594,89.98837280273438,96.60804748535156,89.59881591796875
ReLU,0.3657605634796189,0,0,2,1,0,1,on,0.0001275950675642941,188,89.09046173095703,-0.5941305160522461,-0.3272293210029602,780,2060.7213728427887,2320.10457611084,1692100761.812934,1692101021.195793,0.3272293210029602,51851.984375,0.5941305160522461,43.08604049682617,89.09046173095703,95.7977523803711,89.4010238647461
ReLU,0.05382752634516558,2,1,0,0,1,3,on,0.0002016035576273738,171,89.00545501708984,-0.7182722091674805,-0.35945212841033936,783,2067.7137377262115,2370.694405555725,1692100768.8052998,1692101071.785628,0.35945212841033936,60571.42578125,0.7182722091674805,47.456092834472656,89.00545501708984,95.53971862792967,88.92546844482422
Hardswish,0.5761220054732101,1,0,2,3,1,1,on,0.00011004022819267092,176,88.5555191040039,-0.7612559795379639,-0.3531194031238556,799,2113.070333957672,2435.86697268486,1692100814.1618955,1692101136.958181,0.3531194031238556,64534.7578125,0.7612559795379639,46.7066535949707,88.5555191040039,93.72249603271484,88.87303161621094
Hardswish,0.508892915738423,0,1,0,0,1,3,on,0.0007173667873806233,182,84.95820617675781,-0.5040146708488464,-0.108557291328907,807,2136.1462004184723,2371.6465582847595,1692100837.237766,1692101072.7377534,0.108557291328907,47075.39453125,0.5040146708488464,11.566338539123535,84.95820617675781,84.01817321777344,84.04933166503906
ReLU,0.8827689579720187,1,0,1,0,1,3,on,0.000984114989840718,169,51.264373779296875,-0.7385987043380737,-0.10586927086114883,813,2162.772397518158,2439.1828684806824,1692100863.863961,1692101140.2740672,0.10586927086114883,55257.4375,0.7385987043380737,11.703341484069824,51.264373779296875,66.89629364013672,59.13215637207031
Hardswish,0.10325673477973338,0,1,2,0,0,1,on,0.00017519174849176997,185,88.81334686279297,-0.5919381380081177,-0.31020334362983704,818,2191.2459552288055,2446.0524451732635,1692100892.337516,1692101147.1436677,0.31020334362983704,50936.61328125,0.5919381380081177,42.9094123840332,88.81334686279297,95.81964111328124,89.07184600830078
ReLU,0.13434310954303344,1,0,2,1,0,1,on,3.740401395197998e-05,153,87.57843780517578,-0.6281421780586243,-0.3339114189147949,820,2196.383381843567,2418.766932964325,1692100897.4749465,1692101119.8580966,0.3339114189147949,44452.09765625,0.6281421780586243,43.00886535644531,87.57843780517578,93.80186462402344,87.837890625
Hardswish,0.01087429207576894,0,0,1,1,1,2,on,0.000549929325502697,183,87.98656463623047,-0.603643536567688,-0.33169659972190857,822,2199.0817019939423,2452.288967847824,1692100900.1732657,1692101153.3801775,0.33169659972190857,50616.82421875,0.603643536567688,43.12590408325195,87.98656463623047,93.87738800048828,87.98723602294922
Hardswish,0.34692595451257063,0,0,2,1,0,1,on,0.00019237810575998624,182,88.52645111083984,-0.5796549320220947,-0.33178359270095825,823,2199.262163162231,2459.698568344116,1692100900.3537383,1692101160.7897325,0.33178359270095825,52062.6015625,0.5796549320220947,43.15706634521485,88.52645111083984,95.28694152832033,89.11282348632812
ReLU,0.29751823238847025,1,0,1,0,1,2,on,0.000143355310851037,180,86.83348846435547,-0.664345920085907,-0.3281204104423523,826,2216.926114797592,2466.1722931861877,1692100918.0176816,1692101167.2634926,0.3281204104423523,49824.5078125,0.664345920085907,43.101112365722656,86.83348846435547,92.78206634521484,88.72651672363281
ReLU,0.3098883665023378,1,0,2,1,0,1,on,4.099011052495364e-05,155,87.18538665771484,-0.6185479760169983,-0.33132725954055786,829,2226.879163980484,2456.1610107421875,1692100927.9707255,1692101157.2522202,0.33132725954055786,45831.79296875,0.6185479760169983,43.101314544677734,87.18538665771484,93.73646545410156,87.54983520507812
Hardswish,0.006689841164007556,0,1,2,0,1,1,on,0.0002718959338145074,156,87.63827514648438,-0.6001154780387878,-0.3323570787906647,837,2237.8226137161255,2466.188665390014,1692100938.9141767,1692101167.2798712,0.3323570787906647,45648.578125,0.6001154780387878,42.90317153930664,87.63827514648438,92.59497833251952,87.41290283203125
Hardswish,0.7346378270209827,1,4,1,4,0,0,on,1.0048161439779574e-05,193,71.35623168945312,-1.5743993520736694,-0.05657988786697388,921,2469.5277438163757,3010.599678516388,1692101170.6193097,1692101711.6905825,0.05657988786697388,108189.6640625,1.5743993520736694,7.956883430480957,71.35623168945312,67.40206909179688,65.48759460449219
ReLU,0.012736192076423769,0,0,1,0,1,3,on,2.1469942475451724e-05,181,83.21749877929688,-0.47548937797546387,-0.10648232698440552,1002,2708.74157166481,2904.1553678512573,1692101409.8331332,1692101605.2465634,0.10648232698440552,39058.1640625,0.47548937797546387,11.56403636932373,83.21749877929688,87.64830780029297,83.45557403564453
ReLU,0.07698655569749797,0,0,0,0,1,3,on,4.855920738523169e-05,191,86.3233642578125,-0.4269223213195801,-0.10718262195587158,1007,2725.700292825699,2925.9849672317505,1692101426.791857,1692101627.0761716,0.10718262195587158,40032.21875,0.4269223213195801,11.783247947692873,86.3233642578125,89.37945556640625,85.75965118408203
Hardswish,0.1521079366028186,0,0,0,1,1,2,on,9.43663939937835e-05,136,87.16577911376953,-0.5964630246162415,-0.3305574059486389,1013,2748.9106872081757,2933.587991952896,1692101450.002248,1692101634.679217,0.3305574059486389,36910.81640625,0.5964630246162415,44.155216217041016,87.16577911376953,93.13001251220705,87.68567657470703
ReLU,0.7848477516331435,0,1,2,1,1,1,on,0.0005262895217258766,171,83.58171081542969,-0.6901942491531372,-0.33256813883781433,1017,2754.130301952362,3003.77827334404,1692101455.2218633,1692101704.8694944,0.33256813883781433,49904.90625,0.6901942491531372,42.91641998291016,83.58171081542969,83.65634155273438,83.00948333740234
ReLU,0.9793958054411798,0,0,0,1,1,3,on,3.316935108700042e-05,146,81.62832641601562,-0.5404926538467407,-0.10684863477945328,1021,2772.0086047649384,2944.502674102783,1692101473.1001656,1692101645.5938923,0.10684863477945328,34474.24609375,0.5404926538467407,11.63497829437256,81.62832641601562,84.83753204345703,81.3379135131836
Mish,0.1198760110138684,1,2,1,2,2,2,on,2.4101464324902812e-05,197,87.74092864990234,-3.388375997543335,-0.9987773299217224,610,1587.938349485397,2839.001580715179,1692100289.0299084,1692101540.0927992,0.9987773299217224,250188.046875,3.388375997543335,148.38490295410156,87.74092864990234,95.32279205322266,88.20084381103516
Mish,0.2891677312605344,1,4,1,4,2,2,on,2.1379654556962688e-05,171,79.33287048339844,-3.1013002395629883,-0.5828532576560974,624,1624.523451089859,2672.1744339466095,1692100325.6150122,1692101373.2656543,0.5828532576560974,209505.609375,3.1013002395629883,78.44771575927734,79.33287048339844,84.60466003417969,78.27489471435547
Mish,0.23230479490989447,1,2,1,4,2,2,on,0.00011907076225954742,183,87.57032775878906,-3.2555997371673584,-0.7803150415420532,637,1653.3038911819458,2792.9153826236725,1692100354.3954508,1692101494.0065968,0.7803150415420532,227897.6875,3.2555997371673584,113.6796417236328,87.57032775878906,95.12190246582033,89.08235168457031
Mish,0.5321811948272253,1,0,1,2,3,2,on,0.00019762429528532872,194,88.90109252929688,-2.3386950492858887,-0.5838801860809326,649,1696.4546627998352,2635.8526096343994,1692100397.5462244,1692101336.9438286,0.5838801860809326,187854.90625,2.3386950492858887,83.0600814819336,88.90109252929688,95.82340240478516,89.32081604003906
Mish,0.10092858850621844,1,1,1,3,2,2,on,0.0002854189382191275,171,15.19581699371338,-2.369962453842163,-0.5795525312423706,663,1754.710191488266,2590.1254436969757,1692100455.801755,1692101291.2166457,0.5795525312423706,167058.484375,2.369962453842163,82.42154693603516,15.19581699371338,10.512866020202637,11.893210411071776
Mish,0.19191240054054,1,1,2,1,2,1,on,0.0003323418832109345,187,89.45482635498047,-1.8396918773651123,-0.567909836769104,686,1810.0462408065796,2544.865149497986,1692100511.1377995,1692101245.95637,0.567909836769104,146939.15625,1.8396918773651123,78.10792541503906,89.45482635498047,95.77790069580078,89.50503540039062
ReLU,0.1491174312104849,3,4,0,4,0,3,off,0.0004633343054690649,194,88.0777816772461,-1.6882508993148804,-0.13176529109477997,688,1812.4657163619995,2527.2713148593903,1692100513.557276,1692101228.3625374,0.13176529109477997,142951.671875,1.6882508993148804,15.596747398376465,88.0777816772461,99.37517547607422,87.69276428222656
ReLU,0.247568212518923,1,3,2,4,2,1,on,3.632226694367965e-05,194,88.50949096679688,-1.5971693992614746,-0.5705987811088562,704,1869.681693315506,2543.289793252945,1692100570.7732532,1692101244.3809972,0.5705987811088562,134696.890625,1.5971693992614746,83.4900894165039,88.50949096679688,95.57347869873048,88.37105560302734
Hardswish,0.0366985921573759,2,2,1,2,3,3,on,0.00014013877224697773,186,90.26915740966795,-1.2829002141952517,-0.8434001207351685,713,1894.458836555481,2489.1508362293243,1692100595.5504012,1692101190.242032,0.8434001207351685,118913.7265625,1.2829002141952517,126.07865142822266,90.26915740966795,97.02974700927734,89.76573181152344
Hardswish,0.6424075784852545,1,4,0,2,3,2,on,0.00010086017113723364,185,89.22570037841797,-1.526161551475525,-0.5638560652732849,723,1919.486870765686,2550.6620144844055,1692100620.578431,1692101251.7531838,0.5638560652732849,126210.4296875,1.526161551475525,83.09996032714844,89.22570037841797,95.00846862792967,89.35260772705078
Mish,0.059330533562922824,1,0,2,2,0,1,on,0.00015071178458951634,155,88.08295440673828,-1.770857810974121,-0.5661904811859131,727,1929.547898769379,2524.9228579998016,1692100630.6394591,1692101226.0140772,0.5661904811859131,119050.34375,1.770857810974121,79.05826568603516,88.08295440673828,95.00497436523438,88.19245910644531
Mish,0.654958083770543,0,0,2,2,1,1,on,0.00029016900148957903,171,86.56452178955078,-1.9708765745162964,-0.5814297795295715,734,1944.3340661525729,2618.3242008686066,1692100645.4256306,1692101319.4154005,0.5814297795295715,134773.390625,1.9708765745162964,79.12234497070312,86.56452178955078,90.17630004882812,87.19527435302734
Mish,0.34435629895987946,1,1,2,4,0,1,on,0.00013290938174724323,173,88.49314880371094,-1.6901618242263794,-0.3345358371734619,735,1945.997989654541,2579.7668232917786,1692100647.089557,1692101280.858047,0.3345358371734619,126729.15625,1.6901618242263794,43.06840896606445,88.49314880371094,95.10169219970705,89.0818862915039
Mish,0.02278724049749991,0,0,2,2,0,1,on,1.848473804272128e-05,172,88.02061462402344,-1.965327262878418,-0.5653219223022461,736,1947.9019169807432,2660.594265937805,1692100648.9934778,1692101361.685475,0.5653219223022461,142513.9375,1.965327262878418,78.47595977783203,88.02061462402344,95.63916778564452,88.0422134399414
Hardswish,0.12922638757635904,2,1,0,2,3,4,on,1.7267503494078365e-05,200,89.92107391357422,-1.5664008855819702,-0.5799152851104736,737,1950.495903968811,2670.9404697418213,1692100651.5874732,1692101372.0316749,0.5799152851104736,144064.296875,1.5664008855819702,82.12115478515625,89.92107391357422,97.50325775146484,89.62877655029297
Hardswish,0.028713100196161506,2,1,2,1,3,2,on,2.2547566920456495e-05,200,89.63615417480469,-1.1882785558700562,-0.8318274021148682,738,1950.8805222511292,2548.36331987381,1692100651.9720852,1692101249.4545252,0.8318274021148682,119471.9140625,1.1882785558700562,116.42484283447266,89.63615417480469,96.71165466308594,88.61346435546875
Hardswish,0.9364754060416616,2,4,1,4,0,1,on,9.387247999989268e-05,188,86.71014404296875,-1.7362453937530518,-0.32789671421051025,743,1963.2675261497495,2592.704315185547,1692100664.359086,1692101293.795529,0.32789671421051025,125862.8046875,1.7362453937530518,42.94620132446289,86.71014404296875,94.29698944091795,86.55338287353516
Mish,0.1264038955985842,1,0,1,1,0,2,on,1.936951240140312e-05,187,88.15619659423828,-1.3764448165893557,-0.3298161029815674,745,1967.6458053588867,2493.9206278324127,1692100668.7373693,1692101195.011825,0.3298161029815674,105230.2578125,1.3764448165893557,42.42505645751953,88.15619659423828,95.06745910644533,88.20056915283203
Mish,0.3526159648301756,1,4,2,4,0,1,on,1.0080971429306704e-05,178,87.68046569824219,-2.2347371578216553,-0.3362523913383484,763,2025.6124849319456,2896.1126537323,1692100726.7040455,1692101597.2038689,0.3362523913383484,174075.46875,2.2347371578216553,42.92791366577149,87.68046569824219,94.92748260498048,87.75114440917969
Mish,0.012214502747047636,1,1,1,3,0,1,on,5.164861843480653e-05,187,11.488426208496094,-1.2193725109100342,-0.10208983719348907,765,2026.9554691314695,2480.385327577591,1692100728.0470347,1692101181.4765337,0.10208983719348907,90661.3125,1.2193725109100342,11.482159614562988,11.488426208496094,10.07811164855957,10.962298393249512
Mish,0.20781060212435465,1,3,2,3,0,1,on,1.6651984255443357e-05,165,88.29984283447266,-2.186656951904297,-0.3687587082386017,767,2035.1295025348663,2781.415272474289,1692100736.2210634,1692101482.5064492,0.3687587082386017,149232.5,2.186656951904297,52.89392852783203,88.29984283447266,94.77373504638672,87.83491516113281
ReLU,0.0174239763396472,1,1,2,2,3,3,on,1.6027055089063534e-05,183,87.56905364990234,-1.1152297258377075,-0.6071195602416992,768,2036.9918837547305,2554.1712443828583,1692100738.0834472,1692101255.2624493,0.6071195602416992,103411.3046875,1.1152297258377075,82.6630859375,87.56905364990234,94.30247497558594,87.35785675048828
Mish,0.3681302723190594,1,0,2,2,2,0,on,0.0006585020257001425,150,82.72820281982422,-2.426299571990967,-0.7855815291404724,769,2037.6896765232088,2875.1726615428925,1692100738.781242,1692101576.2638602,0.7855815291404724,167472.03125,2.426299571990967,114.00957489013672,82.72820281982422,83.9385757446289,83.19757080078125
Hardswish,0.1848845445340391,2,3,1,4,2,1,on,0.00011585298600917756,191,88.8354721069336,-1.5497455596923828,-0.566923201084137,770,2040.2212901115415,2727.514743089676,1692100741.3128538,1692101428.6059525,0.566923201084137,137434.125,1.5497455596923828,80.89832305908203,88.8354721069336,94.62421417236328,88.57180786132812
Hardswish,0.06253796399477707,1,4,1,4,1,4,on,7.072910765714879e-05,200,67.00282287597656,-2.155729055404663,-0.05678720772266388,774,2049.151592731476,2846.5422751903534,1692100750.2431557,1692101547.6334858,0.05678720772266388,159453.4375,2.155729055404663,7.874184608459473,67.00282287597656,58.755279541015625,64.38843536376953
Hardswish,0.10267614617734386,1,1,2,3,2,2,on,1.0411288644824448e-05,164,87.99674224853516,-1.195239543914795,-0.7867059707641602,776,2051.3337857723236,2543.833539247513,1692100752.4253469,1692101244.9247525,0.7867059707641602,98475.3359375,1.195239543914795,117.0381088256836,87.99674224853516,94.83758544921876,87.4798355102539
Hardswish,0.020441373210573828,0,4,2,1,0,1,on,3.1841345974787545e-05,180,88.16166687011719,-1.1083556413650513,-0.3305625021457672,777,2052.047294616699,2489.9357092380524,1692100753.138858,1692101191.026895,0.3305625021457672,87553.0546875,1.1083556413650513,43.32358932495117,88.16166687011719,95.34255981445312,88.30134582519531
Hardswish,0.029771134815149775,3,4,0,4,3,3,on,7.026686467059785e-05,200,87.76405334472656,-1.8310532569885256,-0.1511862874031067,778,2053.03661775589,2866.139678478241,1692100754.1281796,1692101567.2309003,0.1511862874031067,162595.875,1.8310532569885256,19.73590850830078,87.76405334472656,92.66806030273438,87.396728515625
Mish,0.013427533273724469,1,1,2,2,1,0,on,0.0004798969248625713,179,88.86958312988281,-1.7462053298950195,-0.5760380029678345,779,2053.068412065506,2753.0248849391937,1692100754.1599748,1692101454.116089,0.5760380029678345,139981.296875,1.7462053298950195,78.56953430175781,88.86958312988281,94.48321533203124,88.65080261230469
Hardswish,0.1050250196995384,0,0,2,3,2,1,on,3.0171289351191824e-05,197,89.25455474853516,-0.9267708659172058,-0.57414710521698,781,2064.017263650894,2517.9081983566284,1692100765.1088262,1692101218.9994123,0.57414710521698,90753.6328125,0.9267708659172058,82.79368591308594,89.25455474853516,95.64678955078124,88.626953125
Mish,0.001812685178119977,1,0,1,0,0,2,on,2.866923071528419e-05,167,83.83110809326172,-1.1741865873336792,-0.33880650997161865,784,2073.384313106537,2506.0507068634033,1692100774.4758775,1692101207.1419027,0.33880650997161865,86524.09375,1.1741865873336792,43.11907577514648,83.83110809326172,88.18785095214844,84.99269104003906
Hardswish,0.10461508147082443,3,1,0,0,2,3,on,2.9595431768864257e-05,185,89.43733978271484,-0.8276726007461548,-0.35751110315322876,785,2075.388869524002,2485.5998499393463,1692100776.48043,1692101186.691045,0.35751110315322876,82017.515625,0.8276726007461548,51.43073654174805,89.43733978271484,96.4779281616211,89.0672378540039
Mish,0.3997353304862031,0,0,2,1,2,1,on,2.699452101016571e-05,194,88.9600830078125,-1.833964705467224,-0.5704877376556396,786,2075.877099752426,2842.052245616913,1692100776.96866,1692101543.143446,0.5704877376556396,153210.3125,1.833964705467224,78.38972473144531,88.9600830078125,95.22108459472656,88.94571685791016
Hardswish,0.10277861088225634,0,4,0,2,3,1,on,0.0002692489232875943,180,86.8256607055664,-1.255423903465271,-0.3486849367618561,788,2087.3812515735626,2587.6098227500916,1692100788.4728138,1692101288.7010436,0.3486849367618561,100021.125,1.255423903465271,47.32483673095703,86.8256607055664,91.77313995361328,87.01499938964844
ReLU,0.02429398410319266,1,3,2,2,0,1,on,0.0001308064130135898,165,88.11258697509766,-0.9678297638893129,-0.5782437324523926,789,2087.832252264023,2484.170023202896,1692100788.923816,1692101185.261227,0.5782437324523926,79242.9296875,0.9678297638893129,83.260986328125,88.11258697509766,94.6185302734375,87.88627624511719
Mish,0.009791931449104282,1,0,1,4,1,2,on,1.360613857929553e-05,168,87.44403839111328,-1.7486059665679932,-0.33233916759490967,790,2088.352552175522,2722.369576931,1692100789.4441123,1692101423.4607909,0.33233916759490967,126778.75,1.7486059665679932,42.40576171875,87.44403839111328,94.61505126953124,87.5173568725586
Mish,0.023934709861988614,0,0,2,2,0,1,on,0.00011919268042716804,167,88.28253173828125,-1.9659419059753416,-0.571008563041687,791,2097.290269136429,2794.0453345775604,1692100798.381829,1692101495.1365223,0.571008563041687,139326.375,1.9659419059753416,78.73269653320312,88.28253173828125,95.44326782226562,88.20568084716797
ReLU,0.05883103872852566,1,2,2,4,0,0,on,0.00013659998221291598,190,89.50239562988281,-1.391201376914978,-0.5675927400588989,792,2100.3238530158997,2689.1883432865143,1692100801.415414,1692101390.279564,0.5675927400588989,117748.265625,1.391201376914978,78.68382263183594,89.50239562988281,95.9060287475586,88.92362213134766
Hardswish,0.6300712921089137,1,1,2,3,1,2,on,0.00033920477307085355,195,88.56153869628906,-1.0108704566955566,-0.5886965990066528,793,2101.9202361106873,2567.220043897629,1692100803.0117996,1692101268.3112116,0.5886965990066528,93035.2734375,1.0108704566955566,82.07559204101562,88.56153869628906,94.58240509033205,88.57649993896484
Mish,0.033125126949457566,1,1,2,1,1,3,on,1.109067876824755e-05,169,87.6100082397461,-1.8100849390029907,-0.33883434534072876,794,2106.3857715129852,2684.6545531749725,1692100807.4773362,1692101385.7457447,0.33883434534072876,115629.125,1.8100849390029907,46.85139846801758,87.6100082397461,93.7270278930664,87.55045318603516
ReLU,0.060991256321734647,3,4,2,4,1,1,on,0.00020260828756556368,195,88.62615203857422,-1.883650779724121,-0.35305842757225037,795,2106.8078441619873,2893.1721925735474,1692100807.8994062,1692101594.263389,0.35305842757225037,157248.234375,1.883650779724121,47.57161331176758,88.62615203857422,95.40973663330078,88.84626007080078
Mish,0.014683167429168252,0,1,2,1,0,1,on,0.00029241174277415904,171,88.08296966552734,-1.2430453300476074,-0.3257220983505249,796,2107.3518166542053,2551.357310295105,1692100808.4433773,1692101252.4485278,0.3257220983505249,88776.515625,1.2430453300476074,43.61510467529297,88.08296966552734,94.46463012695312,88.14356231689453
Hardswish,0.06153968065835963,3,4,2,3,1,1,on,0.0001286174480694509,183,88.59944915771484,-1.4440686702728271,-0.366311639547348,798,2109.8446435928345,2708.1760325431824,1692100810.9362068,1692101409.2672026,0.366311639547348,119641.6015625,1.4440686702728271,50.789981842041016,88.59944915771484,95.76573944091795,88.605712890625
Hardswish,0.25370283895008605,1,0,2,4,0,1,on,0.0005522886346296831,180,88.71136474609375,-1.1604536771774292,-0.31769469380378723,800,2113.640535593033,2541.4897079467773,1692100814.7321024,1692101242.5809152,0.31769469380378723,85545.234375,1.1604536771774292,42.78154754638672,88.71136474609375,93.25498962402344,88.46014404296875
Hardswish,0.01251678737020833,2,3,0,1,1,3,on,2.0301590629232372e-05,172,87.08732604980469,-0.8253558278083801,-0.35895225405693054,802,2119.948432445526,2499.1467711925507,1692100821.0399945,1692101200.2379825,0.35895225405693054,75814.9609375,0.8253558278083801,50.16228485107422,87.08732604980469,90.52784729003906,86.49478912353516
Hardswish,0.019656154652504466,3,1,0,1,2,3,on,4.5881063095249894e-05,187,88.88530731201172,-0.8449500203132629,-0.3611663281917572,803,2128.1035618782043,2543.4045321941376,1692100829.1951346,1692101244.4957414,0.3611663281917572,83035.5,0.8449500203132629,51.603023529052734,88.88530731201172,95.71656036376952,88.37910461425781
Mish,0.6550385406270748,0,0,0,2,1,3,on,3.703756256788793e-05,168,88.1483383178711,-1.9398881196975708,-0.3503575921058655,805,2131.207951068878,2741.1323821544647,1692100832.299511,1692101442.2235992,0.3503575921058655,121975.546875,1.9398881196975708,46.69187545776367,88.1483383178711,94.96783447265624,88.5734634399414
Mish,0.027994035638946833,0,0,1,0,1,2,on,1.090069508821254e-05,186,88.17664337158203,-1.0379071235656738,-0.3298693895339966,806,2132.5373046398163,2564.528175830841,1692100833.628864,1692101265.6193936,0.3298693895339966,86373.515625,1.0379071235656738,43.230350494384766,88.17664337158203,95.59025573730467,87.37198638916016
Mish,0.011568209125733054,1,0,0,4,0,2,off,0.0003439150324133472,187,86.6062240600586,-1.7068877220153809,-0.32140883803367615,808,2155.087075471878,2885.0336105823517,1692100856.1786382,1692101586.12482,0.32140883803367615,145964.5625,1.7068877220153809,43.079044342041016,86.6062240600586,99.8705062866211,86.5879135131836
Mish,0.08461300352087912,1,1,1,4,1,2,on,0.0002258511958254421,196,17.6205997467041,-1.805400252342224,-0.332032710313797,809,2156.566057443619,2899.493474960327,1692100857.6576176,1692101600.584651,0.332032710313797,148560.828125,1.805400252342224,42.69770050048828,17.6205997467041,10.512527465820312,11.082682609558104
Hardswish,0.019118196189871595,3,1,0,1,1,3,on,2.532144616027839e-05,192,85.11425018310547,-0.6643299460411072,-0.1308424323797226,810,2157.1870970726013,2484.6047320365906,1692100858.2786577,1692101185.69595,0.1308424323797226,65458.9296875,0.6643299460411072,15.46760368347168,85.11425018310547,85.64466094970703,84.38633728027344
Mish,0.29412870258894414,1,0,0,0,1,4,on,0.0003786320420527635,197,75.03203582763672,-1.2630791664123535,-0.06484778970479965,811,2157.864684820175,2657.8848991394043,1692100858.956245,1692101358.9761028,0.06484778970479965,99979.5,1.2630791664123535,7.855404853820801,75.03203582763672,73.84854125976562,75.06788635253906
Hardswish,0.08382272942217338,1,3,0,2,3,3,on,9.87488930331712e-05,200,88.1310043334961,-0.9798874855041504,-0.3923689126968384,812,2161.646582365036,2657.525797367096,1692100862.738142,1692101358.6170168,0.3923689126968384,99151.3125,0.9798874855041504,54.37328338623047,88.1310043334961,92.80977630615234,87.74884033203125
Hardswish,0.06410654971028554,0,2,2,0,0,1,on,0.0001959536435366736,160,87.93836212158203,-0.8066475987434387,-0.5700865983963013,814,2169.4816133975983,2491.2300956249237,1692100870.5731752,1692101192.321311,0.5700865983963013,64329.4765625,0.8066475987434387,79.69586944580078,87.93836212158203,95.03855895996094,87.79354858398438
Hardswish,0.09508335995841365,1,1,2,2,2,1,on,0.0008010938553934987,167,87.74494934082031,-1.11482572555542,-0.801994264125824,815,2180.2814195156097,2639.6087081432343,1692100881.3729842,1692101340.6999147,0.801994264125824,91840.8359375,1.11482572555542,113.31852722167967,87.74494934082031,92.90464782714844,87.60369110107422
Mish,0.00890895226134299,1,0,0,0,1,2,on,0.00036345948832348056,177,88.3282470703125,-1.1423768997192385,-0.33029991388320923,816,2181.5692751407623,2617.948047876358,1692100882.660836,1692101319.039245,0.33029991388320923,87251.125,1.1423768997192385,43.64952087402344,88.3282470703125,94.343505859375,87.98986053466797
Mish,0.0299471300378736,1,1,2,2,3,1,on,0.0007095294135233498,155,88.20852661132812,-2.314051866531372,-0.5870625972747803,819,2195.1519367694855,2940.865551710129,1692100896.2435017,1692101641.956741,0.5870625972747803,149133.859375,2.314051866531372,83.30195617675781,88.20852661132812,93.50694274902344,88.18595886230469
Hardswish,0.20163011324107588,1,2,2,3,0,0,on,0.0006399129985709508,195,89.65461730957031,-0.9222320318222046,-0.5604921579360962,821,2198.0974333286285,2684.8156595230103,1692100899.1889973,1692101385.9068573,0.5604921579360962,97319.0390625,0.9222320318222046,82.5981674194336,89.65461730957031,95.2353057861328,89.46575164794922
Hardswish,0.07481678373891754,3,4,2,4,0,1,on,0.0004358932677879956,181,89.38060760498047,-1.8664681911468504,-0.3508321940898895,824,2209.4553050994873,2959.466227054596,1692100910.546869,1692101660.5574288,0.3508321940898895,149977.5,1.8664681911468504,48.69975662231445,89.38060760498047,95.33094024658205,89.04522705078125
Mish,0.03443242053317763,0,0,2,0,0,1,on,0.0009207297149373324,163,87.86000061035156,-1.2818912267684937,-0.3325711488723755,825,2210.182564973831,2647.2994723320007,1692100911.274126,1692101348.3906424,0.3325711488723755,87398.7265625,1.2818912267684937,42.939239501953125,87.86000061035156,94.66472625732422,88.5953140258789
Hardswish,0.03296119839968929,2,1,1,0,1,3,on,8.502650019443337e-05,193,85.28781127929688,-0.7454291582107544,-0.3518981635570526,827,2220.474334001541,2568.327944278717,1692100921.565899,1692101269.4191527,0.3518981635570526,69546.6484375,0.7454291582107544,47.15000915527344,85.28781127929688,91.81163787841795,85.64855194091797
Mish,0.0012465055200907443,1,0,1,1,1,2,on,0.00015025467037266786,184,83.7226791381836,-1.30827796459198,-0.3347598612308502,828,2225.6474561691284,2708.3640146255493,1692100926.7390163,1692101409.455237,0.3347598612308502,96518.734375,1.30827796459198,42.989768981933594,83.7226791381836,84.8059310913086,84.80805206298828
Hardswish,0.14279894511296662,1,1,2,3,2,2,on,0.0005668639280940583,198,89.3134536743164,-1.19978666305542,-0.8099033236503601,830,2229.361635684967,2838.0297038555145,1692100930.4532,1692101539.1209004,0.8099033236503601,121708.9140625,1.19978666305542,117.65348052978516,89.3134536743164,93.9252471923828,88.99427795410156
Hardswish,0.6492508327827382,3,0,0,0,1,2,on,2.763521365585554e-05,176,89.54742431640625,-0.6876905560493469,-0.34324848651885986,831,2229.4808461666107,2549.4529824256897,1692100930.572405,1692101250.5442083,0.34324848651885986,63969.78125,0.6876905560493469,47.32754898071289,89.54742431640625,96.31207275390624,89.3417739868164
Hardswish,0.07770552647728365,3,1,1,4,0,0,on,0.0004233203361178556,187,85.79547882080078,-1.031505823135376,-0.10674235224723816,832,2230.396384239197,2638.8679649829865,1692100931.487954,1692101339.959169,0.10674235224723816,81685.203125,1.031505823135376,11.547856330871582,85.79547882080078,91.2536163330078,85.9902114868164
