p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc
Mish,0.002736530190528184,1,2,1,0,1,2,on,1.4428888279001428e-05,179,86.04190063476562,-1.7235854864120483,-0.5640738010406494,274,444.1709568500519,1072.9116659164429,1692099145.86878,1692099774.609122,0.5640738010406494,125740.328125,1.7235854864120483,79.46427154541016,86.04190063476562,92.10747528076172,86.68701934814453
ReLU,0.0558062319397895,1,4,1,1,3,0,on,0.0002048225988847247,194,74.08203887939453,-1.0234814882278442,-0.10436058044433594,275,448.1202435493469,884.8606059551239,1692099149.8180676,1692099586.5580657,0.10436058044433594,87324.8203125,1.0234814882278442,11.612313270568848,74.08203887939453,74.8265380859375,71.77877807617188
ReLU,0.19765155725605071,3,0,3,4,0,1,on,0.0001046028254647183,175,87.31597137451172,-1.1646499633789062,-0.1359243094921112,278,459.9752163887024,902.4338750839232,1692099161.673037,1692099604.1313264,0.1359243094921112,88467.0390625,1.1646499633789062,15.501684188842772,87.31597137451172,91.18374633789062,86.56229400634766
Mish,0.18426994676629105,1,0,3,3,0,0,on,0.0005790202341999964,180,86.43340301513672,-1.6009479761123655,-0.1352301836013794,284,504.985936164856,1114.8919661045074,1692099206.6837642,1692099816.5894234,0.1352301836013794,121966.203125,1.6009479761123655,15.438865661621094,86.43340301513672,88.871826171875,86.75416564941406
Mish,0.03615292657677136,0,0,3,1,0,0,on,1.7571086618315603e-05,172,83.09028625488281,-1.3634347915649414,-0.10525886714458466,287,516.1887242794037,963.604122877121,1692099217.8865452,1692099665.3015797,0.10525886714458466,89458.4765625,1.3634347915649414,11.494580268859863,83.09028625488281,84.29562377929688,82.0016098022461
Hardswish,0.07874726210228548,1,2,3,1,1,0,on,0.00020827559594681,197,89.6357192993164,-0.7243402004241943,-0.3459729254245758,290,531.9581410884857,882.2095713615417,1692099233.655966,1692099583.9070342,0.3459729254245758,70025.625,0.7243402004241943,46.6427116394043,89.6357192993164,96.46124267578124,89.32257843017578
ReLU,0.1094172881824086,1,1,1,2,3,1,on,7.575575232122528e-05,198,9.927989959716797,-0.7888998985290527,-0.34414684772491455,291,537.0144066810608,914.4059913158416,1692099238.7122312,1692099616.1034503,0.34414684772491455,75471.703125,0.7888998985290527,47.007205963134766,9.927989959716797,9.906734466552734,10.509140014648438
ReLU,0.049471268034869606,1,0,0,4,3,1,on,2.053188086854906e-05,172,82.4996566772461,-1.0610361099243164,-0.10897918790578842,292,540.2097053527832,915.115557193756,1692099241.907528,1692099616.8130157,0.10897918790578842,74956.375,1.0610361099243164,11.450751304626465,82.4996566772461,84.02715301513672,82.62582397460938
Mish,0.006880367248062065,1,0,0,0,4,1,on,0.0007246393267091407,155,78.66586303710938,-1.1317694187164309,-0.06611823290586472,294,546.9817099571228,931.8916504383088,1692099248.6795304,1692099633.589199,0.06611823290586472,76957.3046875,1.1317694187164309,7.797206401824951,78.66586303710938,74.28514099121094,79.0587158203125
Hardswish,0.03184379483967589,3,1,3,1,3,0,on,6.821604414973733e-05,189,87.4403076171875,-0.7612252831459045,-0.15151524543762207,296,550.3292648792267,947.344456911087,1692099252.0270898,1692099649.0419295,0.15151524543762207,79378.3125,0.7612252831459045,19.19704246520996,87.4403076171875,92.85614776611328,86.33541107177734
Mish,0.00760244446448765,1,1,3,1,1,1,on,5.273518626895459e-05,176,84.56551361083984,-1.17096209526062,-0.1067376658320427,297,550.9993546009064,950.199028968811,1692099252.6971817,1692099651.8964822,0.1067376658320427,79815.0,1.17096209526062,11.74906063079834,84.56551361083984,85.9489517211914,84.34669494628906
Hardswish,0.0024761718980078435,0,2,3,2,1,2,on,0.00016162278158075364,161,87.0401611328125,-1.1369714736938477,-0.8269111514091492,299,554.8283760547638,1014.78763961792,1692099256.5261936,1692099716.4851136,0.8269111514091492,91966.734375,1.1369714736938477,120.953125,87.0401611328125,91.74290466308594,86.11358642578125
Hardswish,0.0019579427338756263,2,2,2,1,1,2,on,4.5846579393013304e-05,173,85.73271942138672,-1.2708923816680908,-0.970619261264801,300,569.1705660820007,1118.456683397293,1692099270.868387,1692099820.154141,0.970619261264801,109832.546875,1.2708923816680908,148.86709594726562,85.73271942138672,91.67364501953124,86.13410949707031
ReLU,0.4895399208639122,1,3,0,3,4,1,off,0.0002411908037101944,192,84.54724884033203,-1.284041404724121,-0.12981027364730835,302,571.7425165176392,1064.072260141373,1692099273.4403408,1692099765.7698233,0.12981027364730835,98441.2734375,1.284041404724121,15.73399257659912,84.54724884033203,90.67916870117188,84.97605895996094
Mish,0.010990148578468991,2,2,2,1,1,1,on,0.0009342800627801712,103,85.24693298339844,-2.5348877906799316,-0.7951442003250122,307,585.3885304927826,1103.0364265441897,1692099287.0863504,1692099804.7339015,0.7951442003250122,103504.9609375,2.5348877906799316,115.04961395263672,85.24693298339844,89.21166229248047,86.25410461425781
Mish,0.008923091478459256,1,1,1,1,4,1,on,0.0002759417446731632,173,10.739649772644045,-1.1670879125595093,-0.0628046989440918,310,603.0090725421906,1016.8836913108826,1692099304.7068892,1692099718.5811665,0.0628046989440918,82750.359375,1.1670879125595093,7.773998737335205,10.739649772644045,10.122965812683104,10.419517517089844
Hardswish,0.04779524203031694,2,1,2,1,3,0,on,0.00047064369621342234,184,89.98268127441406,-0.9384859204292296,-0.5784938335418701,314,622.3098499774933,1083.1601588726044,1692099324.0076735,1692099784.8576343,0.5784938335418701,92145.3359375,0.9384859204292296,81.7943344116211,89.98268127441406,96.57799530029295,89.94276428222656
ReLU,0.03327426063960359,1,2,1,3,4,0,on,0.00016809985747728008,143,86.08834075927734,-1.348708152770996,-0.34458261728286743,315,624.7940492630005,1035.3430614471436,1692099326.4918697,1692099737.0405304,0.34458261728286743,82085.0859375,1.348708152770996,47.62503433227539,86.08834075927734,90.12677764892578,85.77751159667969
Hardswish,0.02804505485790117,2,0,3,3,0,0,on,6.636995383555473e-05,188,88.95587158203125,-0.7774267792701721,-0.361727774143219,322,655.3419501781464,1038.2881731987,1692099357.0397704,1692099739.9856374,0.361727774143219,76564.5390625,0.7774267792701721,52.285430908203125,88.95587158203125,96.15533447265624,89.11754608154297
ReLU,0.0342904291359329,0,4,2,0,4,1,on,0.00015349306345667022,110,84.04264068603516,-1.7894227504730225,-0.32882919907569885,324,655.8234810829163,1052.4083666801453,1692099357.521306,1692099754.1058,0.32882919907569885,79292.234375,1.7894227504730225,42.95500564575195,84.04264068603516,88.04396057128906,84.57506561279297
ReLU,0.1530699591485801,3,1,3,3,2,0,on,6.387324989879697e-05,173,88.90019989013672,-0.9715090990066528,-0.3944129943847656,325,656.8946866989136,1101.7466197013855,1692099358.592505,1692099803.44408,0.3944129943847656,88945.7734375,0.9715090990066528,56.23880386352539,88.90019989013672,95.4341812133789,88.31732940673828
Hardswish,0.027672021555044966,1,1,3,3,2,0,on,0.00032303804389714156,199,86.84488677978516,-0.8109277486801147,-0.36498814821243286,330,684.0880017280579,1124.812101840973,1692099385.785824,1692099826.5095606,0.36498814821243286,88120.1328125,0.8109277486801147,50.43152618408203,86.84488677978516,90.8559112548828,86.59684753417969
Hardswish,0.0102851986889928,1,1,2,1,1,1,on,0.00033255346355994577,192,88.89813995361328,-0.6725248694419861,-0.3325629234313965,335,701.106115102768,977.035222530365,1692099402.803934,1692099678.7326918,0.3325629234313965,55161.1640625,0.6725248694419861,42.7098274230957,88.89813995361328,94.07867431640624,88.29094696044922
ReLU,0.02526551898156106,1,0,2,1,3,0,on,0.0006472591643778357,176,88.90433502197266,-0.7369369864463806,-0.3563828766345978,336,701.1590921878815,1033.8231723308563,1692099402.856919,1692099735.5206327,0.3563828766345978,66508.046875,0.7369369864463806,47.86680221557617,88.90433502197266,94.97926330566406,89.01748657226562
ReLU,0.1255112856435157,0,1,1,3,2,0,on,3.427783378227198e-05,194,87.86686706542969,-0.7390823364257812,-0.3515671491622925,348,731.1505417823792,1085.7002654075625,1692099432.8483615,1692099787.3978324,0.3515671491622925,70885.2421875,0.7390823364257812,46.92424774169922,87.86686706542969,94.13240051269533,88.04293060302734
Hardswish,0.03097674744875219,2,4,3,2,2,1,on,0.0007640277500505661,89,86.02789306640625,-1.8648637533187864,-0.8236494064331055,349,732.4784417152405,1095.991765975952,1692099434.17626,1692099797.6892452,0.8236494064331055,72678.0390625,1.8648637533187864,117.38153076171876,86.02789306640625,88.50646209716797,86.38117980957031
Hardswish,0.016230938389670362,1,1,1,3,1,0,on,0.000830185350666802,83,13.864188194274902,-0.5456509590148926,-0.10492438077926636,368,805.8945710659027,912.0799655914308,1692099507.5923934,1692099613.7774403,0.10492438077926636,21212.34375,0.5456509590148926,11.621466636657717,13.864188194274902,10.29950714111328,14.15212631225586
ReLU,0.04400163508403126,0,2,0,2,0,0,on,0.00034566085503416697,147,83.9996109008789,-0.8258063197135925,-0.5671535730361938,379,851.2827184200287,1134.3571774959564,1692099552.9805405,1692099836.0546312,0.5671535730361938,56590.234375,0.8258063197135925,78.1980209350586,83.9996109008789,86.48819732666016,82.30982208251953
Hardswish,0.029309326183037093,1,1,3,1,1,0,on,1.1830560452517115e-05,188,85.796630859375,-0.5133904218673706,-0.10201039165258408,396,893.2131361961365,1129.546000480652,1692099594.910954,1692099831.2434638,0.10201039165258408,47241.87109375,0.5133904218673706,11.786175727844238,85.796630859375,89.98365020751953,85.05415344238281
Mish,0.001610599080670519,3,0,0,4,4,2,off,5.270849586184555e-05,143,81.57786560058594,-2.883284568786621,-0.3575489819049835,54,0.4758484363555908,886.6318597793579,1692098702.1736758,1692099588.3292007,0.3575489819049835,174357.03125,2.883284568786621,46.5916748046875,81.57786560058594,93.5167465209961,81.75555419921875
Mish,0.3655596039055364,3,0,2,3,2,0,off,5.758586496476805e-05,176,88.13600158691406,-3.048949718475342,-0.6120423674583435,63,0.4908630847930908,1065.2033398151398,1692098702.188687,1692099766.900699,0.6120423674583435,210072.28125,3.048949718475342,85.0403823852539,88.13600158691406,99.92972564697266,87.56050872802734
Mish,0.003856969362411165,3,4,0,2,3,3,on,0.0004931473906177788,125,83.66629791259766,-3.536149024963379,-0.3954699635505676,86,0.530987024307251,886.9670832157135,1692098702.2288144,1692099588.6644378,0.3954699635505676,174424.078125,3.536149024963379,55.04526901245117,83.66629791259766,87.09062194824219,84.77310943603516
Mish,0.49278382187574576,2,4,3,3,4,2,off,0.0005096910849591201,113,73.38632202148438,-4.099618911743164,-0.618963897228241,97,0.54815673828125,988.216466665268,1692098702.2459805,1692099689.9138398,0.618963897228241,194674.390625,4.099618911743164,87.68512725830078,73.38632202148438,86.25559997558594,73.42610168457031
ReLU,0.011376810070548497,1,1,2,2,4,1,on,9.403863816104671e-05,187,87.94019317626953,-1.451979637145996,-0.5725948214530945,462,1136.922835111618,1713.8204882144928,1692099838.6206543,1692100415.5176775,0.5725948214530945,115354.8359375,1.451979637145996,78.47544860839844,87.94019317626953,93.45549774169922,87.44775390625
Mish,0.00690756918530805,3,0,3,4,2,4,off,2.780079609853737e-05,162,83.73465728759766,-3.539283275604248,-0.3587789237499237,10,0.41164517402648926,1154.359209775925,1692098702.1094725,1692099856.056566,0.3587789237499237,227903.046875,3.539283275604248,50.78313446044922,83.73465728759766,99.41287231445312,84.08988189697266
Mish,0.00439046643430364,3,4,3,2,1,4,off,1.0206550636833068e-05,191,81.08146667480469,-3.6097705364227295,-0.368574857711792,164,32.039722204208374,1303.166987657547,1692098733.7375536,1692100004.864444,0.368574857711792,254200.671875,3.6097705364227295,51.16706085205078,81.08146667480469,96.93797302246094,80.48129272460938
Mish,0.2565946369204152,3,4,0,2,3,3,off,7.23339555800376e-05,199,88.56600189208984,-3.574338674545288,-0.3999270498752594,180,105.08866691589355,1394.8905100822449,1692098806.7864883,1692100096.5879755,0.3999270498752594,257935.59375,3.574338674545288,54.864410400390625,88.56600189208984,99.98849487304688,87.92268371582031
Mish,0.013675803739230056,3,2,2,3,2,3,on,0.0007489025419609571,102,87.16073608398438,-4.348430156707764,-0.8522828817367554,231,349.3870680332184,1219.0411031246183,1692099051.0848875,1692099920.7385871,0.8522828817367554,173906.140625,4.348430156707764,123.20391082763672,87.16073608398438,91.73845672607422,87.59239196777344
Mish,0.03771679596880187,1,2,4,3,2,2,on,4.8391491529802366e-05,183,88.89012908935547,-3.782967329025269,-0.8058578372001648,238,364.3610470294952,1677.6286900043488,1692099066.05887,1692100379.326157,0.8058578372001648,262628.71875,3.782967329025269,118.61177825927734,88.89012908935547,96.33119201660156,88.35668182373047
ReLU,0.0012753835490290004,1,4,2,4,0,2,on,0.0008987402730020275,175,83.25276184082031,-1.9576280117034912,-0.5665273666381836,247,385.83140087127686,1146.9443757534027,1692099087.5292215,1692099848.641841,0.5665273666381836,152197.828125,1.9576280117034912,78.55810546875,83.25276184082031,85.82941436767578,83.48887634277344
Mish,0.004864884845132976,1,2,1,3,2,2,on,6.23455292564514e-05,168,86.60359954833984,-3.2084333896636963,-0.8021008968353271,255,407.0475709438324,1445.8198964595797,1692099108.7453885,1692100147.517373,0.8021008968353271,207729.8125,3.2084333896636963,119.1322784423828,86.60359954833984,93.73616790771484,86.84854888916016
ReLU,0.09129763327535176,0,2,4,4,4,0,on,0.00032478284361289365,163,72.39387512207031,-2.367992162704468,-0.33464857935905457,256,407.8023903369904,1176.6053414344788,1692099109.500208,1692099878.3027918,0.33464857935905457,153735.78125,2.367992162704468,43.7885856628418,72.39387512207031,72.544921875,69.5744400024414
Mish,0.020342011734547947,1,2,3,2,1,2,on,0.00021780204191951515,175,90.07959747314452,-3.1762406826019287,-0.818497896194458,269,436.5665585994721,1486.8657929897308,1692099138.264381,1692100188.5632648,0.818497896194458,210035.0625,3.1762406826019287,117.6925048828125,90.07959747314452,97.11712646484376,89.92911529541016
Hardswish,0.038538906171310984,0,4,2,2,3,2,on,0.0001661973242736184,198,89.87200927734375,-1.7162599563598633,-0.8088998198509216,273,441.36449360847473,1253.2588710784912,1692099143.0623174,1692099954.9563916,0.8088998198509216,162354.171875,1.7162599563598633,117.7755126953125,89.87200927734375,97.42062377929688,89.58683776855469
Hardswish,0.07196420296879504,1,4,3,2,3,2,on,0.0001336821766400635,186,88.46043395996094,-1.6736141443252563,-0.6023417115211487,277,459.79044342041016,1178.727305173874,1692099161.488269,1692099880.4247687,0.6023417115211487,143762.640625,1.6736141443252563,86.43175506591797,88.46043395996094,94.80828094482422,88.43846893310547
Mish,0.01290432552910208,1,2,3,0,0,0,on,8.040868179509347e-05,183,88.54345703125,-1.7356765270233154,-0.34838688373565674,283,500.9259738922119,1155.8707404136658,1692099202.6237948,1692099857.56821,0.34838688373565674,130964.1796875,1.7356765270233154,47.14711380004883,88.54345703125,94.58220672607422,88.18333435058594
Mish,0.005895552766221057,1,2,1,1,0,2,on,6.390883577414423e-05,166,87.09324645996094,-2.086280107498169,-0.5492232441902161,285,505.6760773658752,1156.544516801834,1692099207.3739092,1692099858.2419753,0.5492232441902161,130149.0234375,2.086280107498169,78.11791229248047,87.09324645996094,95.46088409423828,87.25337982177734
Mish,0.01537101750669538,1,2,3,2,1,0,on,0.0001307150503456502,158,88.92083740234375,-2.3459560871124268,-0.5865947604179382,288,516.3156287670135,1292.9039013385773,1692099218.013459,1692099994.6013763,0.5865947604179382,155293.203125,2.3459560871124268,83.43739318847656,88.92083740234375,95.27408599853516,88.6518325805664
ReLU,0.9051341619016662,4,0,3,4,4,1,on,6.316188146199412e-05,181,79.0972900390625,-2.3585002422332764,-0.1120392680168152,289,516.7694947719574,1344.5341999530792,1692099218.467316,1692100046.231643,0.1120392680168152,165528.296875,2.3585002422332764,12.234838485717772,79.0972900390625,75.150146484375,78.9864501953125
Hardswish,0.0031445673568799635,1,2,2,4,1,2,on,6.910410612295552e-05,183,87.45854187011719,-1.6830697059631348,-0.7821449637413025,293,546.3627161979675,1226.3489921092987,1692099248.0605395,1692099928.046441,0.7821449637413025,135972.53125,1.6830697059631348,113.88572692871094,87.45854187011719,93.13274383544922,87.18150329589844
Hardswish,0.0014511568835552748,1,1,4,2,1,2,on,0.0001144757756575551,199,61.48362731933594,-1.4801362752914429,-0.5462464094161987,295,548.3774230480194,1167.2463557720184,1692099250.075246,1692099868.9438312,0.5462464094161987,123749.0625,1.4801362752914429,78.62135314941406,61.48362731933594,59.06366729736328,63.96036529541016
ReLU,0.617743546230529,1,4,3,2,1,3,off,0.0004328922218610819,195,83.5376205444336,-1.4321269989013672,-0.3554178774356842,298,554.0843937397003,1164.5947542190552,1692099255.782214,1692099866.2921867,0.3554178774356842,122077.3515625,1.4321269989013672,51.13101577758789,83.5376205444336,97.36004638671876,85.33358764648438
ReLU,0.008285675725017962,1,4,3,4,1,0,on,2.0797759469510943e-05,172,84.24152374267578,-1.6258645057678225,-0.10604935139417648,303,572.4024090766907,1152.1423749923706,1692099274.1002264,1692099853.8398523,0.10604935139417648,115923.3359375,1.6258645057678225,11.817963600158691,84.24152374267578,86.80472564697266,82.8813705444336
Mish,0.021684313467639053,1,2,3,2,1,0,on,0.0003768188839132858,131,88.41454315185547,-2.39429235458374,-0.5825149416923523,304,576.9491052627563,1222.4817287921906,1692099278.646927,1692099924.179186,0.5825149416923523,129096.1328125,2.39429235458374,83.10774993896484,88.41454315185547,93.83724975585938,88.07962799072266
ReLU,0.03560042581254946,4,0,3,4,0,0,on,0.00016118169931168906,178,73.28346252441406,-1.6592150926589966,-0.11053036898374556,305,577.5116465091705,1168.688498735428,1692099279.209464,1692099870.3859684,0.11053036898374556,118210.75,1.6592150926589966,11.644813537597656,73.28346252441406,73.60321044921875,72.02300262451172
Hardswish,0.01229737367707113,1,1,3,4,1,2,on,0.00014878212266995576,196,85.62489318847656,-1.3656651973724363,-0.3513709008693695,308,595.4626224040985,1176.1135613918304,1692099297.1604471,1692099877.8110192,0.3513709008693695,116105.34375,1.3656651973724363,47.22844696044922,85.62489318847656,89.06898498535156,84.99960327148438
ReLU,0.6205120771419775,0,4,4,2,3,4,off,0.00019839371909324783,180,73.79178619384766,-2.2591843605041504,-0.35624077916145325,311,606.6844556331635,1543.10160779953,1692099308.3822727,1692100244.7990875,0.35624077916145325,187258.734375,2.2591843605041504,46.96290969848633,73.79178619384766,91.44290161132812,75.99652099609375
Hardswish,0.039535523590657234,2,2,2,2,1,1,on,0.0002758086953209803,196,88.7728042602539,-1.3046388626098633,-1.025023102760315,312,616.8398563861847,1228.202231884003,1692099318.537674,1692099929.89969,1.025023102760315,122247.4453125,1.3046388626098633,145.8673858642578,88.7728042602539,95.8216781616211,88.45589447021484
ReLU,0.031045851703998536,0,2,1,4,3,3,off,0.00034129738302646364,172,87.65848541259766,-1.4125425815582275,-0.3666459321975708,313,618.4877524375916,1166.6994993686676,1692099320.1855755,1692099868.3969746,0.3666459321975708,109617.7578125,1.4125425815582275,50.173152923583984,87.65848541259766,99.65959930419922,86.80416107177734
ReLU,0.9527273858670764,3,2,2,4,4,3,on,0.0003082891110199053,175,87.1807861328125,-2.1948182582855225,-0.6004098653793335,316,625.5229618549347,1473.3972804546356,1692099327.2207825,1692100175.094719,0.6004098653793335,169550.109375,2.1948182582855225,88.34088134765625,87.1807861328125,90.4531707763672,88.34446716308594
Mish,0.04959652112534348,1,0,3,4,0,0,on,5.405079990757121e-05,192,86.08407592773438,-1.6249679327011108,-0.10983942449092864,318,650.1874549388885,1357.0236403942108,1692099351.885276,1692100058.7210722,0.10983942449092864,141342.546875,1.6249679327011108,11.688887596130373,86.08407592773438,91.2789306640625,85.92837524414062
Hardswish,0.003028935759208554,1,2,1,4,1,2,on,9.638625768659344e-05,185,85.46858215332031,-1.4905550479888916,-0.5547941327095032,319,651.8314266204834,1217.531388759613,1692099353.5292475,1692099919.2288494,0.5547941327095032,113115.3515625,1.4905550479888916,78.73270416259766,85.46858215332031,91.89081573486328,86.33062744140625
ReLU,0.066875128980621,1,3,1,2,4,0,on,0.0003517118249151309,196,86.23796844482422,-1.322434425354004,-0.34972041845321655,320,651.8794271945953,1200.4370636940002,1692099353.5772452,1692099902.1345503,0.34972041845321655,109686.8828125,1.322434425354004,47.41201400756836,86.23796844482422,90.27164459228516,85.79342651367188
ReLU,0.03229799079449652,2,4,3,3,1,0,on,0.00021701527644290268,178,88.34003448486328,-1.4581137895584106,-0.3664910495281219,321,652.2132585048676,1229.523665189743,1692099353.911082,1692099931.2211363,0.3664910495281219,115437.3125,1.4581137895584106,52.04974365234375,88.34003448486328,96.36692810058594,87.95335388183594
ReLU,0.060725456192561145,2,1,2,2,2,0,on,9.615529132886268e-05,188,90.16997528076172,-1.2762329578399658,-0.9829885959625244,323,655.52148270607,1245.631500005722,1692099357.2193086,1692099947.3289652,0.9829885959625244,117997.2421875,1.2762329578399658,149.35507202148438,90.16997528076172,97.2130355834961,89.632568359375
Mish,0.05378847357869268,2,0,3,4,1,0,on,3.479337444986866e-05,190,87.89904022216797,-2.3941128253936768,-0.35328614711761475,327,664.7792036533356,1593.9388346672058,1692099366.4770277,1692100295.6363149,0.35328614711761475,185807.15625,2.3941128253936768,46.883018493652344,87.89904022216797,94.85710144042967,88.32062530517578
Hardswish,0.0012710874703630909,0,1,3,4,1,2,on,1.0641774965177336e-05,190,79.971923828125,-1.30057692527771,-0.3383272588253021,328,668.4437701702118,1203.234970331192,1692099370.1415875,1692099904.9324057,0.3383272588253021,106933.546875,1.30057692527771,47.39796447753906,79.971923828125,79.05744934082031,80.71401977539062
ReLU,0.5781496253261692,1,4,3,1,4,3,off,0.0008830330612855596,177,64.20225524902344,-1.9091126918792725,-0.12822400033473969,329,669.051075220108,1416.0985825061798,1692099370.7488954,1692100117.796048,0.12822400033473969,149384.828125,1.9091126918792725,15.748836517333984,64.20225524902344,79.97254180908203,68.8682632446289
Hardswish,0.03586410373742367,2,3,1,2,4,0,on,0.00014031656479777458,191,89.62288665771484,-1.5213533639907837,-0.5677979588508606,331,690.034022808075,1336.160031080246,1692099391.7318397,1692100037.8574705,0.5677979588508606,129200.5390625,1.5213533639907837,82.91978454589844,89.62288665771484,97.49362182617188,89.58451080322266
Hardswish,0.001065862729115618,2,1,3,4,1,2,on,2.3343493675678767e-05,172,81.01517486572266,-1.557506442070007,-0.5675359964370728,332,691.647088766098,1302.6672990322113,1692099393.3449075,1692100004.3647747,0.5675359964370728,122179.4375,1.557506442070007,82.1718978881836,81.01517486572266,81.39566802978516,81.31859588623047
Mish,0.01474879289548012,1,2,1,1,3,0,on,0.000122140914977622,172,87.56326293945312,-1.7470951080322266,-0.3546503186225891,333,693.2493932247162,1315.217958688736,1692099394.947214,1692100016.9154277,0.3546503186225891,124369.1484375,1.7470951080322266,48.0032844543457,87.56326293945312,94.53547668457033,88.12393951416016
Mish,0.0023832068918087004,3,0,3,2,1,1,on,1.0904237389728473e-05,167,81.23694610595703,-2.264280319213867,-0.3699099719524383,337,701.3272712230682,1502.5121748447418,1692099403.0250883,1692100204.2096438,0.3699099719524383,160212.34375,2.264280319213867,51.09602737426758,81.23694610595703,79.05146026611328,79.50685119628906
Mish,0.021677755470267547,2,1,1,3,3,1,on,1.4348524839613471e-05,189,87.50605010986328,-2.2257955074310303,-0.35965824127197266,338,713.4217154979706,1572.3783330917358,1692099415.1195383,1692100274.0758097,0.35965824127197266,171766.578125,2.2257955074310303,52.01628494262695,87.50605010986328,94.94745635986328,86.68653869628906
ReLU,0.8182560894535273,0,2,4,1,4,3,off,0.0007921541022589385,182,73.65662384033203,-2.0812454223632812,-0.34177032113075256,339,715.22221159935,1623.5679008960724,1692099416.9200404,1692100325.265375,0.34177032113075256,181644.4375,2.0812454223632812,47.140769958496094,73.65662384033203,89.21936798095703,73.63447570800781
ReLU,0.8095922454438691,1,4,4,0,3,4,off,0.0001384898371583801,175,57.53226852416992,-2.1560282707214355,-0.10523276776075365,340,717.9972851276398,1524.25914311409,1692099419.695103,1692100225.9566312,0.10523276776075365,161227.375,2.1560282707214355,11.616777420043944,57.53226852416992,67.33045959472656,58.14784622192383
ReLU,0.6755110326074593,1,1,2,4,3,3,off,0.0002645695606652787,186,86.86831665039062,-1.4817949533462524,-0.3652420341968536,343,723.2446658611298,1350.7234098911283,1692099424.9424913,1692100052.420875,0.3652420341968536,125471.046875,1.4817949533462524,50.38292694091797,86.86831665039062,99.5822525024414,86.91716003417969
Mish,0.8570793566499577,1,3,0,1,2,1,off,0.0006452651626903951,188,81.75531768798828,-1.6197673082351685,-0.3293929696083069,344,725.1129612922668,1520.7536418437958,1692099426.8107889,1692100222.4511237,0.3293929696083069,159103.40625,1.6197673082351685,47.43455123901367,81.75531768798828,89.490234375,81.50066375732422
ReLU,0.01234959949652626,1,2,3,2,2,0,on,0.0001083141797462305,174,87.88019561767578,-1.1533551216125488,-0.8023924231529236,346,730.3826286792755,1235.3134505748749,1692099432.0804496,1692099937.0109277,0.8023924231529236,100961.4453125,1.1533551216125488,117.89154815673828,87.88019561767578,93.48692321777344,87.21682739257812
Mish,0.01086224369275469,2,0,0,0,4,0,on,0.00018011676624044538,162,84.16502380371094,-1.990620493888855,-0.32856398820877075,351,739.7851986885071,1349.7692749500277,1692099441.48302,1692100051.4667425,0.32856398820877075,121972.1328125,1.990620493888855,43.0368766784668,84.16502380371094,88.59029388427734,83.24760437011719
Hardswish,0.04785584911255113,2,1,2,1,2,0,on,0.000115076703125227,189,90.16283416748048,-1.0475878715515137,-0.8042962551116943,352,742.8617100715637,1238.7784960269928,1692099444.5595317,1692099940.4759216,0.8042962551116943,99158.3671875,1.0475878715515137,115.27818298339844,90.16283416748048,96.99601745605467,89.70379638671875
Mish,0.03090833543219213,2,1,1,1,3,0,on,6.759107254285951e-05,190,88.01089477539062,-1.6888195276260376,-0.34541356563568115,353,749.6139280796051,1415.833326101303,1692099451.3117511,1692100117.530799,0.34541356563568115,133219.21875,1.6888195276260376,47.68470001220703,88.01089477539062,94.484375,87.5279541015625
ReLU,0.904166990959236,1,2,3,2,2,1,off,0.0004946426007791266,178,80.6377182006836,-1.338891625404358,-0.7717599272727966,354,753.6238496303558,1299.1593985557556,1692099455.321667,1692100000.8568804,0.7717599272727966,109082.5078125,1.338891625404358,117.93207550048828,80.6377182006836,86.11906433105469,77.89027404785156
ReLU,0.03791726610891595,1,1,1,4,2,1,on,1.5398377663917606e-05,181,11.214674949645996,-1.1589800119400024,-0.3277502954006195,355,760.9147350788116,1210.9647934436798,1692099462.6125526,1692099912.6622636,0.3277502954006195,89985.34375,1.1589800119400024,43.430301666259766,11.214674949645996,9.813718795776367,9.1611328125
ReLU,0.034167428865591466,0,4,2,4,3,3,off,0.00023322990869949204,179,87.2824935913086,-1.9313172101974487,-0.3636525869369507,358,779.7159242630005,1584.524846076965,1692099481.4137473,1692100286.2223265,0.3636525869369507,160937.0625,1.9313172101974487,51.27226257324219,87.2824935913086,99.81620025634766,86.7587661743164
ReLU,0.939659294230734,0,2,0,0,4,3,off,0.0002360825123611644,185,80.36315155029297,-1.311089277267456,-0.3338731825351715,359,779.7709059715271,1322.9161186218262,1692099481.4687257,1692100024.6135764,0.3338731825351715,108604.3359375,1.311089277267456,47.25308990478515,80.36315155029297,97.22816467285156,81.3757553100586
ReLU,0.40168590332233406,1,2,3,4,3,1,off,0.00012521230440308285,177,84.58463287353516,-1.4797033071517944,-0.36218246817588806,360,781.8076124191284,1348.208472490311,1692099483.505438,1692100049.905944,0.36218246817588806,113255.375,1.4797033071517944,50.25669860839844,84.58463287353516,96.75811767578124,85.19330596923828
